well_id,wellbore_id,field_name,sector,platform,slot,well_name,elevation_m,ground_elevation_m,elev_ref,sea_bed_m,sea_bed_ref,current_status,original_status,previous_status,status_date,spud_date,operator,local_location,projection,surface_x,surface_y,latitude,longitude,drillers_td_m,drillers_tvs_m,logger_tvd_m,hole_direction,formation_at_td,target_formation,bottom_x,bottom_y,rig_name,contractor,bore_type,well_objective,surface_lat,surface_lon,bottom_lat,bottom_lon
W-0066,WB-0066,Delta,Offshore-South,JKT-8,26,Delta-26,26.1,5.2,DF,97.0,MSL,Testing,Planned,Testing,2014-07-09,2012-05-03,TotalEnergies,Block 12/14,EPSG:32641,10284.26,79395.51,25.256176,54.290226,2223,2068,1849,Horizontal,Khuff,Khuff,8828.83,79857.0,Ensco-103,Valaris,Exploration,Appraisal,25.263782,54.288793,25.266224,54.297766
W-0067,WB-0067,Ghazal,Onshore,FPSO-76,14,Ghazal-14,30.7,10.8,KB,0.0,,Completed,Planned,Testing,2005-05-14,2001-08-18,ADNOC,Block 36/10,EPSG:32639,12595.52,48648.28,22.845545,49.61091,1567,1100,1490,Horizontal,Mishrif,Arab-C,12538.9,49191.91,Noble-4,KCA Deutag,Exploration,Gas Producer,22.854828,49.607538,22.833652,49.59387
W-0068,WB-0068,Alpha,Offshore-South,FPSO-76,21,Alpha-21,30.4,6.7,KB,101.4,MSL,Shut-in,Drilling,Producing,2008-11-25,2006-11-23,Shell,Block 68/8,EPSG:32641,97915.16,33404.55,26.813182,50.068967,4226,3566,3279,Vertical,Nahr Umr,Nahr Umr,97415.26,34161.01,Ensco-104,Borr Drilling,Development,Oil Producer,26.809673,50.078512,26.819883,50.057099
W-0069,WB-0069,Nour,Offshore-West,FPSO-79,3,Nour-03,25.4,10.5,GL,60.7,MSL,Suspended,Completed,Completed,2028-06-02,2019-08-01,TotalEnergies,Block 83/2,EPSG:32639,67383.89,10682.1,22.447304,49.317651,2619,2055,2281,Deviated,Thamama,Thamama,67231.26,10692.83,GulfDrill-7,Noble,Appraisal,Gas Injector,22.453278,49.32492,22.453293,49.301367
W-0070,WB-0070,Charlie,Onshore,JKT-78,10,Charlie-10,20.9,11.9,KB,0.0,,Drilling,Drilling,Completed,2007-04-13,2005-10-24,Chevron,Block 71/21,EPSG:32640,84688.72,23884.52,27.921322,50.641721,5888,5489,3972,Horizontal,Yamama,Mishrif,84900.71,25066.68,Ensco-107,Borr Drilling,Development,Gas Injector,27.915535,50.638182,27.93737,50.624248
W-0071,WB-0071,Delta,Onshore,FPSO-56,29,Delta-29,51.6,-4.1,KB,0.0,,Abandoned,Drilling,Testing,2003-02-28,1998-06-20,Shell,Block 54/7,EPSG:32640,32432.94,94928.12,26.633469,54.054012,4512,4001,3151,Deviated,Mauddud,Mishrif,32239.71,96237.15,Ensco-104,Valaris,Development,Gas Injector,26.63438,54.053288,26.646701,54.044722
W-0072,WB-0072,Charlie,Onshore,PLAT-12,28,Charlie-28,37.2,4.7,KB,0.0,,Testing,Completed,Suspended,2024-09-25,2016-05-01,QatarEnergy,Block 72/4,EPSG:32641,67648.37,30509.97,23.192294,52.155087,4682,3692,3758,Horizontal,Yamama,Mauddud,67392.91,31432.08,GulfDrill-7,Noble,Appraisal,Water Injector,23.185891,52.153389,23.209833,52.157963
W-0073,WB-0073,Mauddud,Onshore,JKT-77,20,Mauddud-20,54.1,17.6,DF,0.0,,Shut-in,Completed,Completed,2000-03-30,1999-01-11,QatarEnergy,Block 85/31,EPSG:32639,59424.18,16885.93,22.033133,49.63905,1828,1421,1725,Vertical,Mauddud,Yamama,60122.35,17292.71,Ensco-104,Noble,Appraisal,Appraisal,22.030081,49.632032,22.047886,49.657637
W-0074,WB-0074,Hail,Offshore-East,PLAT-78,43,Hail-43,34.1,-1.6,GL,46.1,MSL,Suspended,Planned,Shut-in,2002-06-13,1999-05-25,PDO Oman,Block 44/23,EPSG:32639,60315.01,46067.28,26.892769,55.022641,6119,4720,5685,Vertical,Arab-C,Thamama,60872.64,45478.44,Noble-3,Valaris,Development,Oil Producer,26.901396,55.031797,26.907517,55.037663
W-0075,WB-0075,Charlie,Offshore-West,FPSO-49,27,Charlie-27,43.3,9.5,DF,101.2,MSL,Suspended,Planned,Suspended,2002-11-02,1998-12-17,BP,Block 73/6,EPSG:32639,68253.25,30708.77,26.241144,55.036655,2263,1817,2102,Vertical,Arab-C,Khuff,69253.06,32157.6,GulfDrill-7,Noble,Appraisal,Gas Injector,26.234066,55.034741,26.223693,55.051692
W-0076,WB-0076,Mauddud,Offshore-East,PAD-54,18,Mauddud-18,14.4,16.4,KB,58.0,MSL,Suspended,Completed,Producing,2011-06-01,2002-11-23,Shell,Block 15/19,EPSG:32641,57535.92,3515.93,26.374043,54.964627,2437,1779,1672,Horizontal,Nahr Umr,Yamama,56785.8,2838.34,GulfDrill-7,Shelf Drilling,Exploration,Gas Producer,26.376691,54.972134,26.387881,54.95167
W-0077,WB-0077,Mishrif,Offshore-West,PLAT-1,14,Mishrif-14,49.0,17.0,DF,111.3,MSL,Shut-in,Planned,Testing,2031-05-11,2020-09-13,PDO Oman,Block 38/21,EPSG:32639,42906.24,32314.52,26.627622,49.91037,5600,4035,5100,Vertical,Nahr Umr,Thamama,43234.83,31422.49,Noble-6,Valaris,Appraisal,Appraisal,26.629481,49.904157,26.631921,49.900966
W-0078,WB-0078,Hail,Offshore-West,JKT-10,26,Hail-26,49.2,-1.7,GL,79.4,MSL,Abandoned,Drilling,Producing,1999-04-03,1998-09-22,Saudi Aramco,Block 41/28,EPSG:32641,27592.27,54410.86,22.444268,51.609915,4395,3458,3484,Deviated,Thamama,Mishrif,27847.85,54237.32,Noble-4,ADES,Exploration,Water Injector,22.436683,51.610872,22.439486,51.592971
W-0079,WB-0079,Falcon,Offshore-West,PAD-89,24,Falcon-24,34.4,-3.4,KB,58.3,MSL,Abandoned,Planned,Shut-in,2006-06-07,2001-06-25,Chevron,Block 52/34,EPSG:32639,76858.13,55171.24,24.150794,55.879917,1625,1325,1404,Deviated,Mishrif,Mauddud,76467.34,53841.76,Ensco-100,Shelf Drilling,Exploration,Oil Producer,24.147314,55.870396,24.133055,55.891056
W-0080,WB-0080,Pearl,Onshore,FPSO-45,23,Pearl-23,54.0,1.4,GL,0.0,,Shut-in,Completed,Testing,2025-06-01,2014-08-14,Kuwait Oil Company,Block 14/10,EPSG:32640,22627.24,35655.89,22.695214,54.1761,2148,1927,2101,Vertical,Arab-C,Arab-C,22585.41,37091.37,ADIPEC-1,Noble,Exploration,Gas Injector,22.696474,54.181384,22.702321,54.158893
W-0081,WB-0081,Nour,Offshore-West,PAD-88,37,Nour-37,42.6,10.2,GL,49.2,MSL,Testing,Completed,Suspended,2003-12-08,1996-10-03,BP,Block 20/29,EPSG:32639,69235.43,44730.28,27.178621,48.217339,2057,1867,1998,Deviated,Nahr Umr,Mishrif,68676.78,44995.58,Ensco-101,Borr Drilling,Exploration,Water Injector,27.172365,48.218957,27.171749,48.219607
W-0082,WB-0082,Pearl,Onshore,JKT-60,29,Pearl-29,40.6,-0.7,KB,0.0,,Suspended,Drilling,Testing,2011-12-26,2011-04-17,Saudi Aramco,Block 83/6,EPSG:32641,23333.28,96551.79,25.739789,48.521637,5652,4209,4916,Horizontal,Yamama,Thamama,22258.81,96722.65,Ensco-107,Borr Drilling,Development,Oil Producer,25.745801,48.524149,25.7385,48.511552
W-0083,WB-0083,Nour,Offshore-West,FPSO-42,39,Nour-39,55.6,8.3,DF,34.6,MSL,Abandoned,Planned,Producing,2006-01-02,2000-04-30,Saudi Aramco,Block 44/6,EPSG:32641,62533.02,37734.85,23.985388,51.711451,4284,3538,3075,Horizontal,Arab-C,Khuff,61674.42,38202.24,Ensco-100,KCA Deutag,Appraisal,Gas Injector,23.994831,51.702485,23.992657,51.701189
W-0084,WB-0084,Pearl,Offshore-West,FPSO-47,24,Pearl-24,31.2,11.6,DF,8.5,MSL,Suspended,Drilling,Testing,2023-01-31,2018-09-08,Chevron,Block 7/22,EPSG:32639,74707.83,25822.68,22.38135,55.273762,4530,4132,4273,Deviated,Arab-D,Yamama,73524.37,25813.75,GulfDrill-7,ADES,Appraisal,Water Injector,22.375645,55.267983,22.397821,55.293391
W-0085,WB-0085,Shams,Offshore-North,JKT-11,38,Shams-38,24.4,8.2,GL,43.9,MSL,Drilling,Drilling,Suspended,2027-03-28,2025-08-06,Shell,Block 17/6,EPSG:32640,21871.39,24346.7,23.865894,52.309614,4326,4035,3936,Horizontal,Thamama,Mauddud,22420.6,22942.89,Noble-5,KCA Deutag,Development,Appraisal,23.859632,52.301101,23.878911,52.319885
W-0086,WB-0086,Charlie,Offshore-East,JKT-3,24,Charlie-24,11.7,17.7,DF,110.2,MSL,Testing,Planned,Suspended,2002-05-15,2000-04-17,TotalEnergies,Block 25/15,EPSG:32639,5994.33,45776.46,23.9511,51.9825,3351,3010,3232,Vertical,Arab-D,Mishrif,6476.51,46113.39,Noble-4,Borr Drilling,Development,Appraisal,23.950199,51.978278,23.949124,51.995978
W-0087,WB-0087,Bravo,Offshore-South,FPSO-77,25,Bravo-25,22.4,1.1,KB,22.3,MSL,Drilling,Planned,Testing,2024-06-08,2022-07-25,Chevron,Block 22/29,EPSG:32639,13097.37,75952.01,26.377637,48.84379,3071,3060,2720,Deviated,Mauddud,Shuaiba,14449.19,76600.53,Ensco-107,Borr Drilling,Appraisal,Gas Injector,26.382592,48.846339,26.373148,48.846669
W-0088,WB-0088,Hail,Offshore-West,FPSO-40,31,Hail-31,28.4,-1.3,KB,71.0,MSL,Abandoned,Completed,Completed,2004-06-26,2000-04-22,TotalEnergies,Block 99/19,EPSG:32640,60599.7,20598.82,25.825345,53.254241,4435,3869,3878,Horizontal,Yamama,Thamama,61288.74,20349.07,Noble-6,Nabors,Exploration,Appraisal,25.820977,53.255565,25.814936,53.269082
W-0089,WB-0089,Eagle,Offshore-South,PLAT-83,31,Eagle-31,27.0,4.0,DF,37.7,MSL,Testing,Planned,Drilling,2005-01-15,1998-10-08,ENI,Block 16/19,EPSG:32639,84944.64,70929.61,27.323276,54.576825,1497,1320,1234,Vertical,Mishrif,Nahr Umr,83600.78,71701.5,Shelf-2,Valaris,Appraisal,Oil Producer,27.313674,54.579068,27.318173,54.582645
W-0090,WB-0090,Hail,Offshore-East,JKT-4,27,Hail-27,36.0,12.1,KB,5.3,MSL,Shut-in,Completed,Suspended,2001-08-29,1997-02-28,Shell,Block 11/24,EPSG:32639,4499.68,2114.98,24.83329,51.04336,3553,2977,3458,Vertical,Mauddud,Arab-D,5652.42,1295.98,Borr-Prospector,KCA Deutag,Appraisal,Gas Producer,24.834114,51.044345,24.817732,51.061207
W-0091,WB-0091,Eagle,Onshore,JKT-61,45,Eagle-45,17.0,12.3,KB,0.0,,Abandoned,Completed,Abandoned,2019-08-21,2011-01-27,Chevron,Block 1/6,EPSG:32639,73415.13,41893.3,22.717565,54.204895,3912,3633,2745,Deviated,Shuaiba,Arab-C,74503.16,41057.13,Shelf-3,KCA Deutag,Development,Appraisal,22.726697,54.200356,22.736409,54.196149
W-0092,WB-0092,Mauddud,Onshore,JKT-31,20,Mauddud-20,48.2,-3.2,KB,0.0,,Drilling,Planned,Abandoned,2026-06-16,2025-11-13,Chevron,Block 59/5,EPSG:32639,34131.86,77586.51,26.279469,55.715813,3931,3383,3671,Deviated,Yamama,Khuff,33961.82,76570.76,ADIPEC-1,Borr Drilling,Development,Gas Producer,26.277295,55.710703,26.282426,55.719626
W-0093,WB-0093,Eagle,Offshore-South,PAD-1,40,Eagle-40,34.5,12.0,DF,10.3,MSL,Shut-in,Completed,Abandoned,2008-03-02,2005-06-01,Saudi Aramco,Block 68/24,EPSG:32639,47852.84,33873.3,26.56471,49.630132,4828,4708,3788,Horizontal,Yamama,Yamama,48110.43,33489.28,Shelf-2,Borr Drilling,Exploration,Gas Injector,26.563113,49.622873,26.549822,49.637737
W-0094,WB-0094,Oryx,Onshore,PAD-48,17,Oryx-17,21.6,16.7,GL,0.0,,Producing,Drilling,Testing,2010-07-11,2010-04-16,BP,Block 31/7,EPSG:32641,92885.95,56373.71,25.367663,52.186637,4546,4441,3966,Horizontal,Mauddud,Arab-C,94314.18,57414.75,Noble-2,Shelf Drilling,Development,Water Injector,25.377041,52.193618,25.361775,52.182354
W-0095,WB-0095,Falcon,Offshore-East,PAD-81,12,Falcon-12,19.8,-1.2,KB,30.3,MSL,Abandoned,Completed,Testing,2001-09-19,2000-12-15,ADNOC,Block 38/13,EPSG:32639,33197.15,20497.92,26.625803,50.297104,2043,1919,1568,Vertical,Khuff,Mauddud,33294.06,21481.66,Ensco-102,Borr Drilling,Appraisal,Appraisal,26.629695,50.299434,26.627685,50.312292
W-0096,WB-0096,Oryx,Offshore-South,PLAT-97,42,Oryx-42,56.8,16.1,KB,109.1,MSL,Testing,Drilling,Testing,2020-09-04,2017-06-01,ADNOC,Block 84/22,EPSG:32640,46533.69,74199.54,24.962774,54.342835,1837,1447,1787,Vertical,Mauddud,Thamama,47749.66,73848.01,Ensco-105,KCA Deutag,Appraisal,Gas Injector,24.967157,54.336565,24.964089,54.362027
W-0097,WB-0097,Khuff,Offshore-North,PAD-89,32,Khuff-32,31.9,6.8,DF,59.8,MSL,Testing,Completed,Suspended,2030-10-23,2020-05-23,Saudi Aramco,Block 94/28,EPSG:32639,1368.24,5227.91,25.136397,52.620747,2661,2026,2430,Deviated,Arab-C,Yamama,117.36,5495.27,Ensco-102,Shelf Drilling,Exploration,Oil Producer,25.137651,52.614291,25.117817,52.620498
W-0098,WB-0098,Khuff,Offshore-South,JKT-58,39,Khuff-39,56.7,-3.0,GL,45.5,MSL,Abandoned,Planned,Drilling,2002-05-19,1997-07-19,BP,Block 58/3,EPSG:32641,8159.87,85254.26,24.565246,53.076659,6230,6124,5725,Deviated,Thamama,Mishrif,7233.03,85916.71,ADIPEC-1,Nabors,Exploration,Oil Producer,24.574738,53.08412,24.58328,53.072285
W-0099,WB-0099,Mishrif,Offshore-South,FPSO-4,10,Mishrif-10,44.2,16.1,GL,72.1,MSL,Shut-in,Drilling,Producing,2011-02-21,2003-06-26,Saudi Aramco,Block 31/24,EPSG:32640,25859.16,19819.64,22.152515,54.383313,2730,2127,2047,Deviated,Khuff,Arab-C,25681.42,19043.26,GulfDrill-7,ADES,Appraisal,Water Injector,22.156292,54.388168,22.14353,54.382191
W-0100,WB-0100,Nour,Onshore,FPSO-68,24,Nour-24,37.8,16.9,DF,0.0,,Shut-in,Completed,Suspended,2012-02-08,2008-07-11,Saudi Aramco,Block 4/12,EPSG:32640,2785.22,87439.8,22.647349,51.167764,2971,2392,1981,Horizontal,Thamama,Yamama,3039.49,86444.22,Noble-4,Shelf Drilling,Appraisal,Gas Injector,22.65525,51.170952,22.627996,51.181873
W-0101,WB-0101,Ghazal,Offshore-West,JKT-89,32,Ghazal-32,16.0,-0.2,KB,100.5,MSL,Producing,Planned,Testing,2016-09-29,2015-04-26,TotalEnergies,Block 23/29,EPSG:32639,63137.53,35252.92,22.188575,55.320721,1414,1129,1259,Horizontal,Mauddud,Mauddud,64086.21,36669.21,Borr-Prospector,Noble,Development,Appraisal,22.192563,55.318858,22.171633,55.32654
W-0102,WB-0102,Jade,Offshore-South,FPSO-92,46,Jade-46,36.1,5.4,GL,97.6,MSL,Suspended,Planned,Testing,2012-09-12,2005-06-29,ENI,Block 29/8,EPSG:32639,42639.84,72268.36,25.818462,52.264231,2303,2109,2113,Vertical,Shuaiba,Nahr Umr,44104.63,72621.03,Noble-1,Shelf Drilling,Development,Appraisal,25.823164,52.259471,25.82167,52.246022
W-0103,WB-0103,Lulu,Offshore-East,FPSO-79,6,Lulu-06,16.9,7.2,KB,29.8,MSL,Drilling,Drilling,Drilling,2007-09-07,2004-02-29,TotalEnergies,Block 68/27,EPSG:32640,54814.52,31922.53,23.886136,49.263639,6353,4809,4387,Horizontal,Arab-D,Arab-C,54481.07,33366.78,Ensco-103,KCA Deutag,Exploration,Gas Injector,23.881944,49.273228,23.871647,49.265326
W-0104,WB-0104,Nour,Offshore-West,JKT-17,36,Nour-36,16.9,-0.4,GL,63.4,MSL,Shut-in,Planned,Testing,2020-01-17,2013-05-26,Shell,Block 65/4,EPSG:32639,17464.72,90591.17,25.051424,53.567193,3970,3580,2677,Horizontal,Arab-C,Mishrif,16106.97,90104.44,Noble-6,Valaris,Appraisal,Gas Producer,25.047494,53.573138,25.033093,53.547885
W-0105,WB-0105,Lulu,Offshore-West,JKT-11,17,Lulu-17,50.8,11.2,KB,20.5,MSL,Shut-in,Completed,Suspended,2013-12-11,2006-10-08,PDO Oman,Block 79/35,EPSG:32639,29593.2,12663.71,27.445399,54.346091,5694,4243,4390,Horizontal,Arab-C,Arab-C,30496.71,13272.81,Noble-6,KCA Deutag,Development,Appraisal,27.451059,54.342127,27.440584,54.357232
W-0106,WB-0106,Khuff,Offshore-West,PLAT-4,6,Khuff-06,16.2,5.1,KB,4.8,MSL,Completed,Completed,Testing,2014-03-03,2003-06-24,PDO Oman,Block 84/14,EPSG:32641,66382.45,17851.98,23.495753,50.534093,4236,3563,3686,Deviated,Khuff,Nahr Umr,66695.59,17019.79,ADIPEC-1,Borr Drilling,Appraisal,Water Injector,23.491687,50.541044,23.500663,50.527225
W-0107,WB-0107,Oryx,Offshore-North,PAD-39,30,Oryx-30,57.8,11.5,KB,69.9,MSL,Abandoned,Planned,Shut-in,2031-04-05,2023-06-26,Shell,Block 62/30,EPSG:32639,96530.27,49303.01,24.462298,54.857434,2875,2728,2386,Deviated,Arab-C,Mauddud,95625.9,48586.61,Borr-Prospector,Shelf Drilling,Development,Water Injector,24.463553,54.862613,24.446772,54.856314
W-0108,WB-0108,Mishrif,Offshore-North,JKT-66,36,Mishrif-36,26.6,18.7,KB,101.4,MSL,Producing,Planned,Abandoned,2020-12-25,2017-05-08,PDO Oman,Block 58/16,EPSG:32639,5041.68,8193.84,26.533307,55.249146,4522,4385,3020,Vertical,Khuff,Mishrif,5026.17,8229.55,Ensco-105,Nabors,Development,Gas Injector,26.528294,55.245088,26.52584,55.261093
W-0109,WB-0109,Hail,Offshore-North,JKT-74,47,Hail-47,38.3,18.0,DF,34.5,MSL,Completed,Planned,Abandoned,2000-03-31,1998-01-24,TotalEnergies,Block 64/20,EPSG:32640,89038.43,19598.02,23.372789,50.215236,3057,2866,2072,Vertical,Arab-D,Thamama,89765.36,19056.87,Shelf-2,ADES,Exploration,Gas Producer,23.379129,50.213767,23.369499,50.197094
W-0110,WB-0110,Rimal,Offshore-South,PLAT-7,19,Rimal-19,40.0,-1.6,DF,52.3,MSL,Abandoned,Completed,Drilling,2005-02-22,1998-05-23,PDO Oman,Block 69/1,EPSG:32639,57688.12,94376.64,22.461879,55.868172,3577,3073,3388,Deviated,Arab-C,Mishrif,58499.36,93379.5,Ensco-104,Nabors,Appraisal,Water Injector,22.454089,55.861891,22.448257,55.854514
W-0111,WB-0111,Bravo,Offshore-East,PLAT-73,36,Bravo-36,37.6,1.4,KB,52.3,MSL,Producing,Completed,Suspended,2005-04-06,2001-02-22,Shell,Block 65/29,EPSG:32641,56391.96,97648.97,23.738509,49.125692,6253,4961,4702,Deviated,Arab-D,Arab-C,56390.82,96937.61,Noble-4,ADES,Appraisal,Water Injector,23.745098,49.117913,23.738752,49.12161
W-0112,WB-0112,Qamar,Offshore-South,FPSO-26,39,Qamar-39,34.1,7.9,GL,0.2,MSL,Producing,Completed,Producing,2013-09-28,2009-03-09,ADNOC,Block 18/22,EPSG:32640,50027.85,37625.93,22.967328,49.616125,6485,5107,5565,Horizontal,Nahr Umr,Arab-C,49443.49,36233.18,Shelf-5,Borr Drilling,Exploration,Water Injector,22.969383,49.62058,22.950737,49.605322
W-0113,WB-0113,Shams,Offshore-South,FPSO-51,40,Shams-40,10.2,10.1,GL,53.6,MSL,Suspended,Drilling,Completed,2012-02-05,2002-08-05,ENI,Block 66/35,EPSG:32640,6939.41,92328.6,27.578186,49.473799,2429,2417,1981,Horizontal,Mishrif,Nahr Umr,8360.64,92941.87,Noble-1,Shelf Drilling,Appraisal,Oil Producer,27.571924,49.469149,27.560047,49.467315
W-0114,WB-0114,Mauddud,Offshore-West,JKT-93,45,Mauddud-45,57.6,7.6,GL,56.6,MSL,Suspended,Completed,Abandoned,2020-02-13,2019-10-07,Chevron,Block 74/15,EPSG:32641,8987.69,54482.47,26.848722,55.151918,2974,2557,2377,Vertical,Nahr Umr,Arab-C,9477.78,54458.82,Shelf-2,KCA Deutag,Development,Appraisal,26.849563,55.158319,26.849515,55.171845
W-0115,WB-0115,Mishrif,Offshore-North,FPSO-5,37,Mishrif-37,11.8,1.5,GL,25.6,MSL,Abandoned,Planned,Producing,1998-01-12,1996-09-29,BP,Block 54/10,EPSG:32640,60091.2,26974.25,25.800423,53.23434,5068,4628,4388,Horizontal,Shuaiba,Thamama,59815.91,25756.98,Shelf-2,Nabors,Development,Gas Injector,25.796073,53.244252,25.790339,53.247357
W-0116,WB-0116,Bravo,Offshore-North,FPSO-72,21,Bravo-21,53.9,17.5,GL,66.8,MSL,Suspended,Completed,Abandoned,2017-01-05,2011-08-06,QatarEnergy,Block 59/35,EPSG:32640,34095.86,70239.87,27.228764,49.216834,2187,1795,1761,Horizontal,Mauddud,Mishrif,33437.25,69254.95,Shelf-5,ADES,Exploration,Gas Producer,27.225233,49.208366,27.212579,49.23219
W-0117,WB-0117,Iris,Offshore-West,JKT-29,20,Iris-20,54.8,9.0,DF,35.1,MSL,Drilling,Planned,Drilling,2008-05-23,2000-06-07,TotalEnergies,Block 41/31,EPSG:32640,91726.81,65890.18,26.822032,51.522587,2161,1741,1640,Horizontal,Mishrif,Mishrif,92420.12,64697.78,Noble-4,Borr Drilling,Development,Appraisal,26.819063,51.522048,26.818989,51.540069
W-0118,WB-0118,Mishrif,Offshore-East,JKT-99,10,Mishrif-10,27.8,-4.0,DF,33.5,MSL,Producing,Drilling,Drilling,1999-08-13,1999-02-02,BP,Block 57/17,EPSG:32641,40659.05,98912.53,23.11942,52.922384,5789,4663,4617,Deviated,Shuaiba,Shuaiba,39885.6,99250.31,Shelf-3,Shelf Drilling,Development,Water Injector,23.110686,52.928425,23.136026,52.916021
W-0119,WB-0119,Eagle,Onshore,FPSO-32,4,Eagle-04,29.0,-2.0,GL,0.0,,Drilling,Completed,Shut-in,2008-10-22,1998-08-09,Kuwait Oil Company,Block 7/7,EPSG:32640,14328.15,26504.73,27.355354,48.667713,6136,5807,5280,Deviated,Nahr Umr,Arab-D,13343.28,25287.36,GulfDrill-7,Nabors,Exploration,Oil Producer,27.365073,48.673492,27.364322,48.659596
W-0120,WB-0120,Qamar,Offshore-North,PAD-84,31,Qamar-31,16.8,-1.4,DF,12.4,MSL,Suspended,Planned,Testing,2023-08-03,2016-03-28,BP,Block 37/4,EPSG:32639,71471.88,67205.95,25.236053,55.059331,3342,3325,2373,Horizontal,Shuaiba,Yamama,71561.38,67968.8,Noble-2,Valaris,Appraisal,Gas Producer,25.226684,55.064531,25.248678,55.048693
W-0121,WB-0121,Bravo,Offshore-East,PAD-24,48,Bravo-48,36.4,-4.8,DF,14.6,MSL,Suspended,Planned,Producing,2006-07-29,1996-09-08,Chevron,Block 78/7,EPSG:32640,29335.34,5202.38,26.844641,54.428828,2776,2697,2176,Deviated,Nahr Umr,Yamama,28705.3,3763.91,Shelf-2,ADES,Exploration,Appraisal,26.847891,54.425808,26.859518,54.442033
W-0122,WB-0122,Nour,Offshore-South,FPSO-15,22,Nour-22,20.4,8.6,KB,95.4,MSL,Suspended,Drilling,Drilling,2013-01-10,2004-10-10,QatarEnergy,Block 2/22,EPSG:32640,52547.03,11364.6,27.376548,52.041654,3879,3615,2653,Horizontal,Shuaiba,Arab-C,52933.75,10612.73,Shelf-5,Nabors,Development,Gas Injector,27.373973,52.040731,27.395453,52.048836
W-0123,WB-0123,Mauddud,Offshore-West,JKT-12,26,Mauddud-26,55.1,1.6,GL,20.5,MSL,Abandoned,Planned,Shut-in,2023-11-06,2022-09-22,BP,Block 32/1,EPSG:32640,69783.28,391.84,23.908021,55.737013,2127,1922,1726,Deviated,Shuaiba,Nahr Umr,68637.1,1563.84,Ensco-101,Shelf Drilling,Appraisal,Appraisal,23.910941,55.738912,23.918551,55.72646
W-0124,WB-0124,Rimal,Onshore,JKT-84,24,Rimal-24,15.5,17.8,GL,0.0,,Producing,Planned,Drilling,2008-07-20,2005-11-06,TotalEnergies,Block 40/11,EPSG:32640,90026.41,99946.07,22.660312,51.342088,4093,3324,2842,Horizontal,Yamama,Mishrif,90491.23,100601.66,Borr-Prospector,Noble,Development,Water Injector,22.657437,51.351567,22.664648,51.337168
W-0125,WB-0125,Lulu,Offshore-West,FPSO-29,9,Lulu-09,45.4,15.3,DF,15.1,MSL,Completed,Drilling,Drilling,2019-12-31,2018-03-24,BP,Block 54/36,EPSG:32640,79219.12,80227.37,23.367611,55.872883,4632,3906,4256,Horizontal,Shuaiba,Shuaiba,78569.01,78946.27,GulfDrill-7,Nabors,Development,Oil Producer,23.371086,55.869434,23.362228,55.873151
W-0126,WB-0126,Pearl,Offshore-East,JKT-10,37,Pearl-37,32.5,9.0,KB,0.3,MSL,Shut-in,Completed,Completed,2004-09-25,2003-12-28,Chevron,Block 69/10,EPSG:32639,67636.11,78672.3,24.562647,53.34336,2743,2633,2458,Deviated,Yamama,Nahr Umr,66136.84,79635.68,Noble-4,KCA Deutag,Exploration,Appraisal,24.567232,53.351823,24.549913,53.344486
W-0127,WB-0127,Oryx,Onshore,PAD-8,30,Oryx-30,14.2,13.5,KB,0.0,,Completed,Drilling,Abandoned,2005-12-26,2000-03-05,ADNOC,Block 72/30,EPSG:32641,67963.32,50972.61,26.908089,53.07737,2311,2259,1543,Deviated,Khuff,Thamama,66844.13,50951.72,Ensco-101,Nabors,Exploration,Gas Producer,26.9119,53.072757,26.915555,53.092919
W-0128,WB-0128,Rimal,Onshore,PLAT-55,23,Rimal-23,53.3,7.8,GL,0.0,,Producing,Completed,Producing,2000-09-18,1999-12-12,TotalEnergies,Block 5/19,EPSG:32640,94592.46,30006.71,27.164383,49.327639,3666,3576,3337,Vertical,Arab-C,Thamama,95893.31,31047.06,Ensco-104,ADES,Appraisal,Gas Injector,27.156662,49.33742,27.184181,49.322862
W-0129,WB-0129,Mishrif,Onshore,FPSO-84,23,Mishrif-23,24.4,16.1,KB,0.0,,Completed,Completed,Abandoned,2024-06-08,2022-05-19,QatarEnergy,Block 94/15,EPSG:32639,29582.41,15126.43,22.041713,55.055422,1391,1227,1061,Vertical,Mishrif,Nahr Umr,30684.47,15428.65,GulfDrill-7,KCA Deutag,Development,Gas Injector,22.044851,55.058827,22.040407,55.071763
W-0130,WB-0130,Qamar,Offshore-East,FPSO-32,30,Qamar-30,26.5,12.2,DF,102.0,MSL,Drilling,Drilling,Shut-in,2013-09-11,2011-11-26,Saudi Aramco,Block 5/27,EPSG:32641,111.21,28467.47,25.064484,51.419918,3023,2805,2547,Vertical,Shuaiba,Shuaiba,-687.96,29012.97,Noble-3,Noble,Development,Oil Producer,25.060084,51.419188,25.073431,51.417573
W-0131,WB-0131,Nour,Offshore-West,PLAT-32,48,Nour-48,11.9,16.9,KB,35.6,MSL,Completed,Drilling,Shut-in,2008-05-04,2003-10-11,Kuwait Oil Company,Block 97/4,EPSG:32639,27195.46,37597.12,24.504466,49.297867,4513,4383,4284,Horizontal,Mishrif,Shuaiba,28030.58,39077.62,Shelf-4,Shelf Drilling,Development,Appraisal,24.495042,49.300135,24.50427,49.307722
